,VARIETY,TEST_ID,CHECK,RM,VAR_YIELD,CHECK_YIELD,RATIO,BAGSOLD
32476,V156806,13YT00472031402,V103154,2.6,77.4008698,61.5101641,1.258342762,1038700
32477,V156806,13YT00472031402,V103286,2.6,77.4008698,62.6966436,1.234529719,1038700
32478,V156806,13YT00472031402,V155224,2.6,77.4008698,71.6707049,1.079951284,1038700
32479,V156806,13YT00472031402,V155452,2.6,77.4008698,74.9551964,1.03262847,1038700
32480,V156806,13YT00472031402,V155820,2.6,77.4008698,77.294103,1.001381306,1038700
32481,V156806,13YT00472031402,V155853,2.6,77.4008698,74.5966801,1.037591347,1038700
32482,V156806,13YT00472031402,V155890,2.6,77.4008698,76.6219777,1.010165388,1038700
32483,V156806,13YT00472031402,V156305,2.6,77.4008698,84.4755825,0.916251389,1038700
32484,V156806,13YT00472031402,V156314,2.6,77.4008698,73.5850721,1.051855595,1038700
32485,V152079,13YT00472032101,V000002,2.7,51.5393649,43.4151256,1.187129236,1357745
32486,V152079,13YT00472032101,V103079,2.7,51.5393649,50.3616588,1.023384974,1357745
32487,V152079,13YT00472032101,V103080,2.7,51.5393649,52.0537191,0.990118781,1357745
32488,V152079,13YT00472032101,V103154,2.7,51.5393649,43.3763149,1.188191413,1357745
32489,V152079,13YT00472032101,V103286,2.7,51.5393649,46.3602832,1.111713763,1357745
32490,V152079,13YT00472032101,V155224,2.7,51.5393649,43.2298451,1.1922172,1357745
32491,V152079,13YT00472032101,V155452,2.7,51.5393649,44.3503016,1.162097281,1357745
32492,V152079,13YT00472032101,V155820,2.7,51.5393649,42.8801021,1.201941282,1357745
32493,V152079,13YT00472032101,V155853,2.7,51.5393649,43.2390645,1.191962997,1357745
32494,V152079,13YT00472032101,V155890,2.7,51.5393649,44.0827899,1.169149344,1357745
32495,V152079,13YT00472032101,V156305,2.7,51.5393649,43.3922258,1.187755732,1357745
32496,V152079,13YT00472032101,V156314,2.7,51.5393649,49.4584533,1.042073932,1357745
32497,V156806,13YT00472032101,V000002,2.6,51.9920085,43.4151256,1.197555179,1038700
32498,V156806,13YT00472032101,V103079,2.6,51.9920085,50.3616588,1.032372836,1038700
32499,V156806,13YT00472032101,V103080,2.6,51.9920085,52.0537191,0.998814482,1038700
32500,V156806,13YT00472032101,V103154,2.6,51.9920085,43.3763149,1.198626684,1038700
32501,V156806,13YT00472032101,V103286,2.6,51.9920085,46.3602832,1.121477371,1038700
32502,V156806,13YT00472032101,V155224,2.6,51.9920085,43.2298451,1.202687828,1038700
32503,V156806,13YT00472032101,V155452,2.6,51.9920085,44.3503016,1.172303381,1038700
32504,V156806,13YT00472032101,V155820,2.6,51.9920085,42.8801021,1.212497311,1038700
32505,V156806,13YT00472032101,V155853,2.6,51.9920085,43.2390645,1.202431392,1038700
32506,V156806,13YT00472032101,V155890,2.6,51.9920085,44.0827899,1.179417378,1038700
32507,V156806,13YT00472032101,V156305,2.6,51.9920085,43.3922258,1.198187176,1038700
32508,V156806,13YT00472032101,V156314,2.6,51.9920085,49.4584533,1.051225929,1038700
32509,V152079,13YT00472032102,V000002,2.7,58.2618067,42.5416603,1.369523575,1357745
32510,V152079,13YT00472032102,V103079,2.7,58.2618067,46.4539644,1.254183738,1357745
32511,V152079,13YT00472032102,V103080,2.7,58.2618067,51.5804062,1.129533693,1357745
32512,V152079,13YT00472032102,V103154,2.7,58.2618067,43.2985446,1.345583489,1357745
32513,V152079,13YT00472032102,V103286,2.7,58.2618067,47.4052,1.229017211,1357745
32514,V152079,13YT00472032102,V155224,2.7,58.2618067,40.90908,1.424177877,1357745
32515,V152079,13YT00472032102,V155452,2.7,58.2618067,48.095764,1.211370854,1357745
32516,V152079,13YT00472032102,V155820,2.7,58.2618067,42.5165299,1.370333064,1357745
32517,V152079,13YT00472032102,V155853,2.7,58.2618067,41.6659644,1.398306928,1357745
32518,V152079,13YT00472032102,V155890,2.7,58.2618067,41.6842545,1.397693383,1357745
32519,V152079,13YT00472032102,V156305,2.7,58.2618067,45.6536595,1.276169476,1357745
32520,V152079,13YT00472032102,V156314,2.7,58.2618067,49.0789702,1.187103284,1357745
32521,V156806,13YT00472032102,V000002,2.6,60.0133472,42.5416603,1.410695934,1038700
32522,V156806,13YT00472032102,V103079,2.6,60.0133472,46.4539644,1.291888604,1038700
32523,V156806,13YT00472032102,V103080,2.6,60.0133472,51.5804062,1.163491171,1038700
32524,V156806,13YT00472032102,V103154,2.6,60.0133472,43.2985446,1.38603613,1038700
32525,V156806,13YT00472032102,V103286,2.6,60.0133472,47.4052,1.265965489,1038700
32526,V156806,13YT00472032102,V155224,2.6,60.0133472,40.90908,1.466993323,1038700
32527,V156806,13YT00472032102,V155452,2.6,60.0133472,48.095764,1.247788624,1038700
32528,V156806,13YT00472032102,V155820,2.6,60.0133472,42.5165299,1.411529759,1038700
32529,V156806,13YT00472032102,V155853,2.6,60.0133472,41.6659644,1.440344609,1038700
32530,V156806,13YT00472032102,V155890,2.6,60.0133472,41.6842545,1.439712619,1038700
32531,V156806,13YT00472032102,V156305,2.6,60.0133472,45.6536595,1.314535305,1038700
32532,V156806,13YT00472032102,V156314,2.6,60.0133472,49.0789702,1.222791492,1038700
32533,V152079,13YT00472032501,V000002,2.7,64.7191159,56.8372581,1.138674138,1357745
32534,V152079,13YT00472032501,V103079,2.7,64.7191159,59.4302934,1.088992031,1357745
32535,V152079,13YT00472032501,V103080,2.7,64.7191159,56.7343575,1.140739382,1357745
32536,V152079,13YT00472032501,V103154,2.7,64.7191159,61.5042161,1.05227121,1357745
32537,V152079,13YT00472032501,V103286,2.7,64.7191159,57.4592713,1.126347662,1357745
32538,V152079,13YT00472032501,V155224,2.7,64.7191159,57.7702036,1.120285404,1357745
32539,V152079,13YT00472032501,V155452,2.7,64.7191159,57.5621719,1.124334155,1357745
32540,V152079,13YT00472032501,V155820,2.7,64.7191159,49.2664813,1.313654115,1357745
32541,V152079,13YT00472032501,V155853,2.7,64.7191159,54.6582044,1.184069558,1357745
32542,V152079,13YT00472032501,V155890,2.7,64.7191159,55.6962809,1.162000673,1357745
32543,V152079,13YT00472032501,V156305,2.7,64.7191159,58.2893163,1.110308372,1357745
32544,V152079,13YT00472032501,V156314,2.7,64.7191159,53.4143266,1.211643393,1357745
32545,V156806,13YT00472032501,V000002,2.6,63.9942021,56.8372581,1.125919938,1038700
32546,V156806,13YT00472032501,V103079,2.6,63.9942021,59.4302934,1.076794315,1038700
32547,V156806,13YT00472032501,V103080,2.6,63.9942021,56.7343575,1.127962048,1038700
32548,V156806,13YT00472032501,V103154,2.6,63.9942021,61.5042161,1.040484802,1038700
32549,V156806,13YT00472032501,V103286,2.6,63.9942021,57.4592713,1.113731529,1038700
32550,V156806,13YT00472032501,V155224,2.6,63.9942021,57.7702036,1.107737174,1038700
32551,V156806,13YT00472032501,V155452,2.6,63.9942021,57.5621719,1.111740575,1038700
32552,V156806,13YT00472032501,V155820,2.6,63.9942021,49.2664813,1.298939977,1038700
32553,V156806,13YT00472032501,V155853,2.6,63.9942021,54.6582044,1.170806886,1038700
32554,V156806,13YT00472032501,V155890,2.6,63.9942021,55.6962809,1.148985194,1038700
32555,V156806,13YT00472032501,V156305,2.6,63.9942021,58.2893163,1.097871894,1038700
32556,V156806,13YT00472032501,V156314,2.6,63.9942021,53.4143266,1.198071869,1038700
32557,V152079,13YT00472032502,V000002,2.7,54.5553038,40.7603797,1.338439539,1357745
32558,V152079,13YT00472032502,V103079,2.7,54.5553038,55.5933804,0.981327334,1357745
32559,V152079,13YT00472032502,V103080,2.7,54.5553038,51.8593679,1.051985514,1357745
32560,V152079,13YT00472032502,V103154,2.7,54.5553038,52.2733494,1.04365426,1357745
32561,V152079,13YT00472032502,V103286,2.7,54.5553038,58.6002485,0.930973933,1357745
32562,V152079,13YT00472032502,V155224,2.7,54.5553038,53.0004937,1.029335766,1357745
32563,V152079,13YT00472032502,V155452,2.7,54.5553038,60.1550585,0.906911325,1357745
32564,V152079,13YT00472032502,V155820,2.7,54.5553038,51.6513362,1.056222507,1357745
32565,V152079,13YT00472032502,V155853,2.7,54.5553038,56.1101138,0.972290022,1357745
32566,V152079,13YT00472032502,V155890,2.7,54.5553038,53.0004937,1.029335766,1357745
32567,V152079,13YT00472032502,V156305,2.7,54.5553038,50.510359,1.08008149,1357745
32568,V152079,13YT00472032502,V156314,2.7,54.5553038,48.955549,1.114384476,1357745
32569,V156806,13YT00472032502,V000002,2.6,56.2153936,40.7603797,1.379167565,1038700
32570,V156806,13YT00472032502,V103079,2.6,56.2153936,55.5933804,1.01118862,1038700
32571,V156806,13YT00472032502,V103080,2.6,56.2153936,51.8593679,1.083996892,1038700
32572,V156806,13YT00472032502,V103154,2.6,56.2153936,52.2733494,1.075412122,1038700
32573,V156806,13YT00472032502,V103286,2.6,56.2153936,58.6002485,0.95930299,1038700
32574,V156806,13YT00472032502,V155224,2.6,56.2153936,53.0004937,1.060657924,1038700
32575,V156806,13YT00472032502,V155452,2.6,56.2153936,60.1550585,0.934508169,1038700
32576,V156806,13YT00472032502,V155820,2.6,56.2153936,51.6513362,1.088362814,1038700
32577,V156806,13YT00472032502,V155853,2.6,56.2153936,56.1101138,1.001876307,1038700
32578,V156806,13YT00472032502,V155890,2.6,56.2153936,53.0004937,1.060657924,1038700
32579,V156806,13YT00472032502,V156305,2.6,56.2153936,50.510359,1.112947813,1038700
32580,V156806,13YT00472032502,V156314,2.6,56.2153936,48.955549,1.148294621,1038700
32581,V152079,13YT00472032701,V000002,2.7,75.2989914,66.690138,1.129087353,1357745
32582,V152079,13YT00472032701,V103079,2.7,75.2989914,76.2319369,0.98776175,1357745
32583,V152079,13YT00472032701,V103080,2.7,75.2989914,69.0749929,1.090104946,1357745
32584,V152079,13YT00472032701,V103154,2.7,75.2989914,61.0903832,1.232583386,1357745
32585,V152079,13YT00472032701,V103286,2.7,75.2989914,69.3859252,1.085219966,1357745
32586,V152079,13YT00472032701,V155224,2.7,75.2989914,71.046015,1.059862279,1357745
32587,V152079,13YT00472032701,V155452,2.7,75.2989914,72.9141365,1.032707716,1357745
32588,V152079,13YT00472032701,V155820,2.7,75.2989914,69.491205,1.083575848,1357745
32589,V152079,13YT00472032701,V155853,2.7,75.2989914,69.2830246,1.086831758,1357745
32590,V152079,13YT00472032701,V155890,2.7,75.2989914,71.4622271,1.053689403,1357745
32591,V152079,13YT00472032701,V156305,2.7,75.2989914,70.7350828,1.064521146,1357745
32592,V152079,13YT00472032701,V156314,2.7,75.2989914,82.3508043,0.914368621,1357745
32593,V156806,13YT00472032701,V000002,2.6,70.1130695,66.690138,1.051325902,1038700
32594,V156806,13YT00472032701,V103079,2.6,70.1130695,76.2319369,0.919733544,1038700
32595,V156806,13YT00472032701,V103080,2.6,70.1130695,69.0749929,1.015028255,1038700
32596,V156806,13YT00472032701,V103154,2.6,70.1130695,61.0903832,1.147694053,1038700
32597,V156806,13YT00472032701,V103286,2.6,70.1130695,69.3859252,1.010479709,1038700
32598,V156806,13YT00472032701,V155224,2.6,70.1130695,71.046015,0.986868433,1038700
32599,V156806,13YT00472032701,V155452,2.6,70.1130695,72.9141365,0.961584034,1038700
32600,V156806,13YT00472032701,V155820,2.6,70.1130695,69.491205,1.008948823,1038700
32601,V156806,13YT00472032701,V155853,2.6,70.1130695,69.2830246,1.011980495,1038700
32602,V156806,13YT00472032701,V155890,2.6,70.1130695,71.4622271,0.981120689,1038700
32603,V156806,13YT00472032701,V156305,2.6,70.1130695,70.7350828,0.991206439,1038700
32604,V156806,13YT00472032701,V156314,2.6,70.1130695,82.3508043,0.851395079,1038700
32605,V152079,13YT00472032702,V000002,2.7,75.401892,68.8691918,1.094856641,1357745
32606,V152079,13YT00472032702,V103079,2.7,75.401892,70.2159701,1.073856729,1357745
32607,V152079,13YT00472032702,V103080,2.7,75.401892,73.0170371,1.032661622,1357745
32608,V152079,13YT00472032702,V103154,2.7,75.401892,72.9141365,1.034118974,1357745
32609,V152079,13YT00472032702,V103286,2.7,75.401892,65.8600931,1.144879827,1357745
32610,V152079,13YT00472032702,V155224,2.7,75.401892,73.7419509,1.022510133,1357745
32611,V152079,13YT00472032702,V155452,2.7,75.401892,74.4690952,1.012525959,1357745
32612,V152079,13YT00472032702,V155820,2.7,75.401892,69.6970062,1.081852666,1357745
32613,V152079,13YT00472032702,V155853,2.7,75.401892,70.6321822,1.067528847,1357745
32614,V152079,13YT00472032702,V155890,2.7,75.401892,72.2898928,1.043048884,1357745
32615,V152079,13YT00472032702,V156305,2.7,75.401892,62.7480939,1.201660279,1357745
32616,V152079,13YT00472032702,V156314,2.7,75.401892,74.0528832,1.01821683,1357745
32617,V156806,13YT00472032702,V000002,2.6,72.1869922,68.8691918,1.048175393,1038700
32618,V156806,13YT00472032702,V103079,2.6,72.1869922,70.2159701,1.028070852,1038700
32619,V156806,13YT00472032702,V103080,2.6,72.1869922,73.0170371,0.988632175,1038700
32620,V156806,13YT00472032702,V103154,2.6,72.1869922,72.9141365,0.990027389,1038700
32621,V156806,13YT00472032702,V103286,2.6,72.1869922,65.8600931,1.096065748,1038700
32622,V156806,13YT00472032702,V155224,2.6,72.1869922,73.7419509,0.978913513,1038700
32623,V156806,13YT00472032702,V155452,2.6,72.1869922,74.4690952,0.969355033,1038700
32624,V156806,13YT00472032702,V155820,2.6,72.1869922,69.6970062,1.035725867,1038700
32625,V156806,13YT00472032702,V155853,2.6,72.1869922,70.6321822,1.02201277,1038700
32626,V156806,13YT00472032702,V155890,2.6,72.1869922,72.2898928,0.998576556,1038700
32627,V156806,13YT00472032702,V156305,2.6,72.1869922,62.7480939,1.150425259,1038700
32628,V156806,13YT00472032702,V156314,2.6,72.1869922,74.0528832,0.974803263,1038700
32629,V152079,13YT00472033101,V000002,2.7,67.0181708,58.0818794,1.153856788,1357745
32630,V152079,13YT00472033101,V103079,2.7,67.0181708,58.0818794,1.153856788,1357745
32631,V152079,13YT00472033101,V103080,2.7,67.0181708,64.7823135,1.034513391,1357745
32632,V152079,13YT00472033101,V103154,2.7,67.0181708,62.5488355,1.071453533,1357745
32633,V152079,13YT00472033101,V103286,2.7,67.0181708,58.0818794,1.153856788,1357745
32634,V152079,13YT00472033101,V155224,2.7,67.0181708,61.4332861,1.09090975,1357745
32635,V152079,13YT00472033101,V155452,2.7,67.0181708,64.7823135,1.034513391,1357745
32636,V152079,13YT00472033101,V155820,2.7,67.0181708,54.7304727,1.224512917,1357745
32637,V152079,13YT00472033101,V155853,2.7,67.0181708,61.4332861,1.09090975,1357745
32638,V152079,13YT00472033101,V155890,2.7,67.0181708,62.5488355,1.071453533,1357745
32639,V152079,13YT00472033101,V156305,2.7,67.0181708,58.0818794,1.153856788,1357745
32640,V152079,13YT00472033101,V156314,2.7,67.0181708,59.1974288,1.132112866,1357745
32641,V156806,13YT00472033101,V000002,2.6,67.0181708,58.0818794,1.153856788,1038700
32642,V156806,13YT00472033101,V103079,2.6,67.0181708,58.0818794,1.153856788,1038700
32643,V156806,13YT00472033101,V103080,2.6,67.0181708,64.7823135,1.034513391,1038700
32644,V156806,13YT00472033101,V103154,2.6,67.0181708,62.5488355,1.071453533,1038700
32645,V156806,13YT00472033101,V103286,2.6,67.0181708,58.0818794,1.153856788,1038700
32646,V156806,13YT00472033101,V155224,2.6,67.0181708,61.4332861,1.09090975,1038700
32647,V156806,13YT00472033101,V155452,2.6,67.0181708,64.7823135,1.034513391,1038700
32648,V156806,13YT00472033101,V155820,2.6,67.0181708,54.7304727,1.224512917,1038700
32649,V156806,13YT00472033101,V155853,2.6,67.0181708,61.4332861,1.09090975,1038700
32650,V156806,13YT00472033101,V155890,2.6,67.0181708,62.5488355,1.071453533,1038700
32651,V156806,13YT00472033101,V156305,2.6,67.0181708,58.0818794,1.153856788,1038700
32652,V156806,13YT00472033101,V156314,2.6,67.0181708,59.1974288,1.132112866,1038700
32653,V152079,13YT00472033102,V000002,2.7,67.0181708,62.5488355,1.071453533,1357745
32654,V152079,13YT00472033102,V103079,2.7,67.0181708,64.7823135,1.034513391,1357745
32655,V152079,13YT00472033102,V103080,2.7,67.0181708,64.7823135,1.034513391,1357745
32656,V152079,13YT00472033102,V103154,2.7,67.0181708,54.7304727,1.224512917,1357745
32657,V152079,13YT00472033102,V103286,2.7,67.0181708,64.7823135,1.034513391,1357745
32658,V152079,13YT00472033102,V155224,2.7,67.0181708,56.9639507,1.176501454,1357745
32659,V152079,13YT00472033102,V155452,2.7,67.0181708,71.4851269,0.937512091,1357745
32660,V152079,13YT00472033102,V155820,2.7,67.0181708,63.6667641,1.052639815,1357745
32661,V152079,13YT00472033102,V155853,2.7,67.0181708,61.4332861,1.09090975,1357745
32662,V152079,13YT00472033102,V155890,2.7,67.0181708,64.7823135,1.034513391,1357745
32663,V152079,13YT00472033102,V156305,2.7,67.0181708,60.3153574,1.111129465,1357745
32664,V152079,13YT00472033102,V156314,2.7,67.0181708,61.4332861,1.09090975,1357745
32665,V156806,13YT00472033102,V000002,2.6,68.1337202,62.5488355,1.089288388,1038700
32666,V156806,13YT00472033102,V103079,2.6,68.1337202,64.7823135,1.051733359,1038700
32667,V156806,13YT00472033102,V103080,2.6,68.1337202,64.7823135,1.051733359,1038700
32668,V156806,13YT00472033102,V103154,2.6,68.1337202,54.7304727,1.244895519,1038700
32669,V156806,13YT00472033102,V103286,2.6,68.1337202,64.7823135,1.051733359,1038700
32670,V156806,13YT00472033102,V155224,2.6,68.1337202,56.9639507,1.196084881,1038700
32671,V156806,13YT00472033102,V155452,2.6,68.1337202,71.4851269,0.953117427,1038700
32672,V156806,13YT00472033102,V155820,2.6,68.1337202,63.6667641,1.070161507,1038700
32673,V156806,13YT00472033102,V155853,2.6,68.1337202,61.4332861,1.109068463,1038700
32674,V156806,13YT00472033102,V155890,2.6,68.1337202,64.7823135,1.051733359,1038700
32675,V156806,13YT00472033102,V156305,2.6,68.1337202,60.3153574,1.129624745,1038700
32676,V156806,13YT00472033102,V156314,2.6,68.1337202,61.4332861,1.109068463,1038700
32677,V152079,13YT00472033301,V000002,2.7,72.3789642,62.3247442,1.161319876,1357745
32678,V152079,13YT00472033301,V103079,2.7,72.3789642,62.2139625,1.163387788,1357745
32679,V152079,13YT00472033301,V103080,2.7,72.3789642,64.0016371,1.130892388,1357745
32680,V152079,13YT00472033301,V103154,2.7,72.3789642,69.6973036,1.038475816,1357745
32681,V152079,13YT00472033301,V103286,2.7,72.3789642,69.8106132,1.036790266,1357745
32682,V152079,13YT00472033301,V155224,2.7,72.3789642,52.0489607,1.390593841,1357745
32683,V152079,13YT00472033301,V155452,2.7,72.3789642,58.4167524,1.239010408,1357745
32684,V152079,13YT00472033301,V155820,2.7,72.3789642,53.8366354,1.344418418,1357745
32685,V152079,13YT00472033301,V155853,2.7,72.3789642,62.3247442,1.161319876,1357745
32686,V152079,13YT00472033301,V155890,2.7,72.3789642,64.3365101,1.125006067,1357745
32687,V152079,13YT00472033301,V156305,2.7,72.3789642,52.1621216,1.387577077,1357745
32688,V152079,13YT00472033301,V156314,2.7,72.3789642,64.6713831,1.119180706,1357745
32689,V156806,13YT00472033301,V000002,2.6,58.3059707,62.3247442,0.935518813,1038700
32690,V156806,13YT00472033301,V103079,2.6,58.3059707,62.2139625,0.93718465,1038700
32691,V156806,13YT00472033301,V103080,2.6,58.3059707,64.0016371,0.911007489,1038700
32692,V156806,13YT00472033301,V103154,2.6,58.3059707,69.6973036,0.83655992,1038700
32693,V156806,13YT00472033301,V103286,2.6,58.3059707,69.8106132,0.835202099,1038700
32694,V156806,13YT00472033301,V155224,2.6,58.3059707,52.0489607,1.120213928,1038700
32695,V156806,13YT00472033301,V155452,2.6,58.3059707,58.4167524,0.998103597,1038700
32696,V156806,13YT00472033301,V155820,2.6,58.3059707,53.8366354,1.083016616,1038700
32697,V156806,13YT00472033301,V155853,2.6,58.3059707,62.3247442,0.935518813,1038700
32698,V156806,13YT00472033301,V155890,2.6,58.3059707,64.3365101,0.906265674,1038700
32699,V156806,13YT00472033301,V156305,2.6,58.3059707,52.1621216,1.117783727,1038700
32700,V156806,13YT00472033301,V156314,2.6,58.3059707,64.6713831,0.901572966,1038700
32701,V152079,13YT00472033302,V000002,2.7,68.0227898,57.7470064,1.177944867,1357745
32702,V152079,13YT00472033302,V103079,2.7,68.0227898,49.9287923,1.362396058,1357745
32703,V152079,13YT00472033302,V103080,2.7,68.0227898,52.0489607,1.306900059,1357745
32704,V152079,13YT00472033302,V103154,2.7,68.0227898,57.8577881,1.175689428,1357745
32705,V152079,13YT00472033302,V103286,2.7,68.0227898,67.0181708,1.014990248,1357745
32706,V152079,13YT00472033302,V155224,2.7,68.0227898,51.9380303,1.309691365,1357745
32707,V152079,13YT00472033302,V155452,2.7,68.0227898,48.1409689,1.412991707,1357745
32708,V152079,13YT00472033302,V155820,2.7,68.0227898,66.0110239,1.030476211,1357745
32709,V152079,13YT00472033302,V155853,2.7,68.0227898,60.3153574,1.127785571,1357745
32710,V152079,13YT00472033302,V155890,2.7,68.0227898,52.8320163,1.287529694,1357745
32711,V152079,13YT00472033302,V156305,2.7,68.0227898,57.8577881,1.175689428,1357745
32712,V152079,13YT00472033302,V156314,2.7,68.0227898,61.6549982,1.103281028,1357745
32713,V156806,13YT00472033302,V000002,2.6,56.2942047,57.7470064,0.974841956,1038700
32714,V156806,13YT00472033302,V103079,2.6,56.2942047,49.9287923,1.127489813,1038700
32715,V156806,13YT00472033302,V103080,2.6,56.2942047,52.0489607,1.081562512,1038700
32716,V156806,13YT00472033302,V103154,2.6,56.2942047,57.8577881,0.972975403,1038700
32717,V156806,13YT00472033302,V103286,2.6,56.2942047,67.0181708,0.839984202,1038700
32718,V156806,13YT00472033302,V155224,2.6,56.2942047,51.9380303,1.083872538,1038700
32719,V156806,13YT00472033302,V155452,2.6,56.2942047,48.1409689,1.169361689,1038700
32720,V156806,13YT00472033302,V155820,2.6,56.2942047,66.0110239,0.852800053,1038700
32721,V156806,13YT00472033302,V155853,2.6,56.2942047,60.3153574,0.933331197,1038700
32722,V156806,13YT00472033302,V155890,2.6,56.2942047,52.8320163,1.065532013,1038700
32723,V156806,13YT00472033302,V156305,2.6,56.2942047,57.8577881,0.972975403,1038700
32724,V156806,13YT00472033302,V156314,2.6,56.2942047,61.6549982,0.913051761,1038700
32725,V152079,13YT00472033401,V000002,2.7,68.6926845,50.374447,1.363641461,1357745
32726,V152079,13YT00472033401,V103079,2.7,68.6926845,64.8954745,1.058512709,1357745
32727,V152079,13YT00472033401,V103080,2.7,68.6926845,54.954564,1.249990529,1357745
32728,V152079,13YT00472033401,V103154,2.7,68.6926845,59.0866471,1.162575436,1357745
32729,V152079,13YT00472033401,V103286,2.7,68.6926845,63.8883275,1.075199292,1357745
32730,V152079,13YT00472033401,V155224,2.7,68.6926845,62.5488355,1.098224834,1357745
32731,V152079,13YT00472033401,V155452,2.7,68.6926845,71.0369443,0.966999428,1357745
32732,V152079,13YT00472033401,V155820,2.7,68.6926845,60.4261391,1.13680413,1357745
32733,V152079,13YT00472033401,V155853,2.7,68.6926845,62.4380538,1.100173377,1357745
32734,V152079,13YT00472033401,V155890,2.7,68.6926845,55.289437,1.242419678,1357745
32735,V152079,13YT00472033401,V156305,2.7,68.6926845,64.1124188,1.071441162,1357745
32736,V152079,13YT00472033401,V156314,2.7,68.6926845,55.1762761,1.244967753,1357745
32737,V156806,13YT00472033401,V000002,2.6,60.9851034,50.374447,1.21063569,1038700
32738,V156806,13YT00472033401,V103079,2.6,60.9851034,64.8954745,0.939743547,1038700
32739,V156806,13YT00472033401,V103080,2.6,60.9851034,54.954564,1.109736825,1038700
32740,V156806,13YT00472033401,V103154,2.6,60.9851034,59.0866471,1.032130039,1038700
32741,V156806,13YT00472033401,V103286,2.6,60.9851034,63.8883275,0.954557832,1038700
32742,V156806,13YT00472033401,V155224,2.6,60.9851034,62.5488355,0.974999821,1038700
32743,V156806,13YT00472033401,V155452,2.6,60.9851034,71.0369443,0.858498405,1038700
32744,V156806,13YT00472033401,V155820,2.6,60.9851034,60.4261391,1.009250373,1038700
32745,V156806,13YT00472033401,V155853,2.6,60.9851034,62.4380538,0.97672973,1038700
32746,V156806,13YT00472033401,V155890,2.6,60.9851034,55.289437,1.103015453,1038700
32747,V156806,13YT00472033401,V156305,2.6,60.9851034,64.1124188,0.951221379,1038700
32748,V156806,13YT00472033401,V156314,2.6,60.9851034,55.1762761,1.105277625,1038700
32749,V152079,13YT00472033402,V000002,2.7,68.3578115,52.7212346,1.296589733,1357745
32750,V152079,13YT00472033402,V103079,2.7,68.3578115,63.7775458,1.071816274,1357745
32751,V152079,13YT00472033402,V103080,2.7,68.3578115,58.0818794,1.176921481,1357745
32752,V152079,13YT00472033402,V103154,2.7,68.3578115,64.8954745,1.053352518,1357745
32753,V152079,13YT00472033402,V103286,2.7,68.3578115,66.9048612,1.021716663,1357745
32754,V152079,13YT00472033402,V155224,2.7,68.3578115,63.8883275,1.069957756,1357745
32755,V152079,13YT00472033402,V155452,2.7,68.3578115,64.3365101,1.062504189,1357745
32756,V152079,13YT00472033402,V155820,2.7,68.3578115,63.8883275,1.069957756,1357745
32757,V152079,13YT00472033402,V155853,2.7,68.3578115,57.1880421,1.195316521,1357745
32758,V152079,13YT00472033402,V155890,2.7,68.3578115,63.3318911,1.079358445,1357745
32759,V152079,13YT00472033402,V156305,2.7,68.3578115,58.1928098,1.174677967,1357745
32760,V152079,13YT00472033402,V156314,2.7,68.3578115,54.7304727,1.248989971,1357745
32761,V156806,13YT00472033402,V000002,2.6,60.7610121,52.7212346,1.152496002,1038700
32762,V156806,13YT00472033402,V103079,2.6,60.7610121,63.7775458,0.952702261,1038700
32763,V156806,13YT00472033402,V103080,2.6,60.7610121,58.0818794,1.046126825,1038700
32764,V156806,13YT00472033402,V103154,2.6,60.7610121,64.8954745,0.936290436,1038700
32765,V156806,13YT00472033402,V103286,2.6,60.7610121,66.9048612,0.908170363,1038700
32766,V156806,13YT00472033402,V155224,2.6,60.7610121,63.8883275,0.951050285,1038700
32767,V156806,13YT00472033402,V155452,2.6,60.7610121,64.3365101,0.944425055,1038700
32768,V156806,13YT00472033402,V155820,2.6,60.7610121,63.8883275,0.951050285,1038700
32769,V156806,13YT00472033402,V155853,2.6,60.7610121,57.1880421,1.062477572,1038700
32770,V156806,13YT00472033402,V155890,2.6,60.7610121,63.3318911,0.959406249,1038700
32771,V156806,13YT00472033402,V156305,2.6,60.7610121,58.1928098,1.04413264,1038700
32772,V156806,13YT00472033402,V156314,2.6,60.7610121,54.7304727,1.110186138,1038700
32773,V152079,13YT00472034101,V000002,2.7,70.3862319,55.3602183,1.271422586,1357745
32774,V152079,13YT00472034101,V103079,2.7,70.3862319,58.2858961,1.207603153,1357745
32775,V152079,13YT00472034101,V103080,2.7,70.3862319,57.8812827,1.216044784,1357745
32776,V152079,13YT00472034101,V103154,2.7,70.3862319,62.2185722,1.13127366,1357745
32777,V152079,13YT00472034101,V103286,2.7,70.3862319,59.4952754,1.183055821,1357745
32778,V152079,13YT00472034101,V155224,2.7,70.3862319,60.7046547,1.159486571,1357745
32779,V152079,13YT00472034101,V155452,2.7,70.3862319,62.6209551,1.124004445,1357745
32780,V152079,13YT00472034101,V155820,2.7,70.3862319,59.3952002,1.185049157,1357745
32781,V152079,13YT00472034101,V155853,2.7,70.3862319,57.6789016,1.220311586,1357745
32782,V152079,13YT00472034101,V155890,2.7,70.3862319,58.1835904,1.209726513,1357745
32783,V152079,13YT00472034101,V156305,2.7,70.3862319,61.6115777,1.142418917,1357745
32784,V152079,13YT00472034101,V156314,2.7,70.3862319,60.9068871,1.155636665,1357745
32785,V156806,13YT00472034101,V000002,2.6,61.0069624,55.3602183,1.102000033,1038700
